location,network,signal_strength,signal_quality,sinr,data_speed,timestamp
Lecture Hall 2,Glo,-83.9,29.2,5.2,4.8,2025-10-21 04:50:24.412394
Lecture Hall 2,Glo,-79.7,33.7,12.1,6.2,2025-10-21 14:50:24.412394
Lecture Hall 2,Glo,-85.8,17.4,6.5,5.4,2025-10-18 07:50:24.412394
Lecture Hall 2,Glo,-86.6,19.5,5.0,5.4,2025-10-18 18:50:24.412394
Lecture Hall 2,Glo,-85.4,19.6,10.2,7.6,2025-10-22 11:50:24.412394
Lecture Hall 2,Glo,-88.2,24.7,4.5,0.9,2025-10-17 13:50:24.412394
Lecture Hall 2,Glo,-85.8,25.8,5.0,4.2,2025-10-20 10:50:24.412394
Lecture Hall 2,Glo,-82.6,25.3,3.0,1.5,2025-10-20 15:50:24.412394
Lecture Hall 2,Glo,-83.7,28.7,5.6,5.0,2025-10-17 05:50:24.412394
Lecture Hall 2,Glo,-87.4,20.8,6.0,2.6,2025-10-19 06:50:24.412394
Lecture Hall 2,Glo,-87.3,19.4,8.4,4.7,2025-10-20 15:50:24.412394
Lecture Hall 2,Glo,-81.6,27.9,6.4,2.8,2025-10-16 21:50:24.413394
Lecture Hall 2,Glo,-87.1,27.9,11.8,4.2,2025-10-18 21:50:24.413394
Lecture Hall 2,Glo,-80.5,24.1,6.2,4.8,2025-10-22 02:50:24.413394
Lecture Hall 2,Glo,-86.6,18.8,7.5,5.5,2025-10-21 00:50:24.413394
Lecture Hall 2,9mobile,-86.9,28.2,3.0,10.5,2025-10-19 15:50:24.413394
Lecture Hall 2,9mobile,-85.4,30.2,3.5,1.9,2025-10-19 02:50:24.413394
Lecture Hall 2,9mobile,-92.2,12.6,5.4,5.0,2025-10-23 09:50:24.413394
Lecture Hall 2,9mobile,-87.9,15.9,6.7,3.4,2025-10-23 02:50:24.413394
Lecture Hall 2,9mobile,-85.7,16.6,4.6,3.4,2025-10-18 00:50:24.413394
Lecture Hall 2,9mobile,-82.2,21.5,1.7,1.1,2025-10-16 21:50:24.413394
Lecture Hall 2,9mobile,-88.1,18.1,1.1,4.0,2025-10-20 10:50:24.413394
Lecture Hall 2,9mobile,-87.4,17.6,2.2,3.3,2025-10-17 07:50:24.413394
Lecture Hall 2,9mobile,-84.8,30.2,2.4,2.3,2025-10-17 07:50:24.413394
Lecture Hall 2,9mobile,-88.3,14.3,5.3,4.7,2025-10-22 15:50:24.413394
Lecture Hall 2,9mobile,-90.6,10.5,1.7,4.8,2025-10-22 14:50:24.413394
Lecture Hall 2,9mobile,-86.9,20.7,3.0,5.1,2025-10-23 11:50:24.413394
Lecture Hall 2,9mobile,-92.3,13.3,7.3,0.1,2025-10-19 19:50:24.413394
Lecture Hall 2,9mobile,-87.5,21.6,4.8,6.2,2025-10-19 20:50:24.413394
Lecture Hall 2,9mobile,-90.1,19.2,3.5,0.1,2025-10-17 11:50:24.414393
FUTO Medicals,MTN,-78.0,44.7,15.2,11.8,2025-10-19 15:50:24.414393
FUTO Medicals,MTN,-74.7,44.0,14.0,19.4,2025-10-21 14:50:24.414393
FUTO Medicals,MTN,-78.7,36.0,12.5,12.9,2025-10-19 12:50:24.414393
FUTO Medicals,MTN,-76.7,35.0,17.6,16.6,2025-10-23 09:50:24.414393
FUTO Medicals,MTN,-73.1,45.9,12.8,19.5,2025-10-16 20:50:24.414393
FUTO Medicals,MTN,-79.3,47.3,15.9,14.2,2025-10-17 16:50:24.414393
FUTO Medicals,MTN,-76.8,36.8,18.1,12.7,2025-10-22 19:50:24.414393
FUTO Medicals,MTN,-79.5,45.3,14.0,17.2,2025-10-16 23:50:24.414393
FUTO Medicals,MTN,-79.2,36.6,16.2,16.2,2025-10-20 12:50:24.414393
FUTO Medicals,MTN,-74.2,46.4,14.7,18.8,2025-10-18 04:50:24.414393
FUTO Medicals,MTN,-76.3,43.3,17.6,18.5,2025-10-20 02:50:24.414393
FUTO Medicals,MTN,-79.5,41.0,18.2,13.5,2025-10-21 10:50:24.414393
FUTO Medicals,MTN,-77.3,37.2,12.8,11.9,2025-10-22 02:50:24.414393
FUTO Medicals,MTN,-75.8,42.6,10.6,14.6,2025-10-17 23:50:24.414393
FUTO Medicals,MTN,-75.6,36.8,16.9,11.8,2025-10-18 18:50:24.414393
FUTO Medicals,Airtel,-81.8,40.2,13.8,10.3,2025-10-19 23:50:24.414393
FUTO Medicals,Airtel,-83.5,37.5,12.1,6.9,2025-10-18 13:50:24.414393
FUTO Medicals,Airtel,-81.1,29.0,10.0,7.1,2025-10-21 02:50:24.414393
FUTO Medicals,Airtel,-74.0,39.0,14.1,11.7,2025-10-22 04:50:24.414393
FUTO Medicals,Airtel,-78.0,47.2,11.5,14.6,2025-10-17 13:50:24.414393
FUTO Medicals,Airtel,-80.2,28.9,14.0,12.8,2025-10-18 11:50:24.414393
FUTO Medicals,Airtel,-86.7,30.5,15.1,8.7,2025-10-20 01:50:24.414393
FUTO Medicals,Airtel,-80.8,38.8,12.2,14.8,2025-10-22 14:50:24.415392
FUTO Medicals,Airtel,-79.4,48.0,9.6,9.3,2025-10-23 04:50:24.415392
FUTO Medicals,Airtel,-77.0,37.0,12.6,17.1,2025-10-21 17:50:24.415392
FUTO Medicals,Airtel,-81.6,33.6,13.9,14.9,2025-10-17 08:50:24.415392
FUTO Medicals,Airtel,-83.3,36.0,11.2,10.4,2025-10-22 00:50:24.415392
FUTO Medicals,Airtel,-77.6,39.9,12.8,14.1,2025-10-17 14:50:24.415392
FUTO Medicals,Airtel,-82.4,33.3,11.3,12.4,2025-10-16 13:50:24.415392
FUTO Medicals,Airtel,-83.2,32.1,12.8,7.8,2025-10-23 08:50:24.415392
FUTO Medicals,Glo,-83.0,20.2,9.1,1.7,2025-10-19 06:50:24.415392
FUTO Medicals,Glo,-85.3,24.6,9.1,3.7,2025-10-20 18:50:24.415392
FUTO Medicals,Glo,-82.1,23.5,10.4,5.6,2025-10-17 09:50:24.415392
FUTO Medicals,Glo,-85.6,28.2,7.7,10.2,2025-10-20 14:50:24.415392
FUTO Medicals,Glo,-87.2,27.2,9.3,0.1,2025-10-20 16:50:24.415392
FUTO Medicals,Glo,-85.0,26.4,8.8,7.3,2025-10-22 00:50:24.415392
FUTO Medicals,Glo,-84.9,29.8,8.0,8.0,2025-10-20 21:50:24.415392
FUTO Medicals,Glo,-81.6,30.3,8.2,8.1,2025-10-22 14:50:24.415392
FUTO Medicals,Glo,-85.8,24.6,9.1,3.0,2025-10-19 01:50:24.415392
FUTO Medicals,Glo,-79.6,34.9,7.0,8.8,2025-10-21 17:50:24.415392
FUTO Medicals,Glo,-86.4,18.6,6.5,1.5,2025-10-22 16:50:24.415392
FUTO Medicals,Glo,-88.3,26.1,11.9,0.8,2025-10-21 12:50:24.415392
FUTO Medicals,Glo,-81.6,27.3,4.8,11.5,2025-10-17 13:50:24.415392
FUTO Medicals,Glo,-85.6,22.9,4.9,8.9,2025-10-21 10:50:24.415392
FUTO Medicals,Glo,-83.7,27.3,7.9,0.1,2025-10-20 06:50:24.415392
FUTO Medicals,9mobile,-88.1,23.5,7.9,4.7,2025-10-23 04:50:24.415392
FUTO Medicals,9mobile,-89.1,19.1,4.0,2.2,2025-10-16 20:50:24.415392
FUTO Medicals,9mobile,-88.2,29.6,6.1,1.6,2025-10-21 15:50:24.415392
FUTO Medicals,9mobile,-88.9,25.8,3.9,0.1,2025-10-20 18:50:24.415392
FUTO Medicals,9mobile,-83.4,26.4,2.7,6.2,2025-10-23 07:50:24.415392
FUTO Medicals,9mobile,-86.9,27.7,3.1,5.0,2025-10-20 04:50:24.415392
FUTO Medicals,9mobile,-88.5,22.0,3.6,3.8,2025-10-16 18:50:24.416393
FUTO Medicals,9mobile,-86.9,23.7,6.7,1.7,2025-10-22 10:50:24.416393
FUTO Medicals,9mobile,-84.1,26.9,5.1,4.2,2025-10-17 18:50:24.416393
FUTO Medicals,9mobile,-89.3,18.9,3.6,0.1,2025-10-21 23:50:24.416393
FUTO Medicals,9mobile,-85.6,11.5,4.5,5.3,2025-10-17 13:50:24.416393
FUTO Medicals,9mobile,-86.3,27.6,5.9,3.8,2025-10-18 16:50:24.416393
FUTO Medicals,9mobile,-85.5,25.3,2.7,4.3,2025-10-23 03:50:24.416393
FUTO Medicals,9mobile,-85.1,24.3,4.8,4.7,2025-10-20 22:50:24.416393
FUTO Medicals,9mobile,-88.3,16.5,2.6,7.3,2025-10-18 07:50:24.416393
UCC Centre,MTN,-68.7,62.1,20.5,22.5,2025-10-16 14:50:24.416393
UCC Centre,MTN,-67.0,56.5,18.3,24.9,2025-10-20 17:50:24.416393
UCC Centre,MTN,-73.3,52.2,16.4,22.6,2025-10-20 05:50:24.416393
UCC Centre,MTN,-74.1,61.4,18.6,19.6,2025-10-22 04:50:24.416393
UCC Centre,MTN,-70.3,57.1,17.9,28.7,2025-10-18 09:50:24.416393
UCC Centre,MTN,-67.3,65.8,19.8,28.0,2025-10-21 14:50:24.416393
UCC Centre,MTN,-74.1,49.0,16.9,19.4,2025-10-19 06:50:24.416393
UCC Centre,MTN,-64.9,65.4,17.4,25.7,2025-10-20 11:50:24.416393
UCC Centre,MTN,-68.4,61.3,17.9,26.0,2025-10-19 21:50:24.416393
UCC Centre,MTN,-68.7,65.4,16.5,24.0,2025-10-22 05:50:24.416393
UCC Centre,MTN,-70.1,63.0,13.6,31.4,2025-10-19 17:50:24.416393
UCC Centre,MTN,-65.5,54.5,16.3,29.7,2025-10-18 12:50:24.416393
UCC Centre,MTN,-74.5,55.8,19.8,16.0,2025-10-16 16:50:24.416393
UCC Centre,MTN,-65.4,55.1,18.8,32.1,2025-10-16 20:50:24.416393
UCC Centre,MTN,-71.3,53.0,17.3,19.1,2025-10-21 19:50:24.416393
UCC Centre,Airtel,-72.8,50.5,16.0,23.0,2025-10-20 18:50:24.417393
UCC Centre,Airtel,-74.9,44.2,19.1,19.5,2025-10-18 14:50:24.417393
UCC Centre,Airtel,-74.8,46.2,17.2,15.9,2025-10-21 17:50:24.417393
UCC Centre,Airtel,-73.4,40.0,11.0,14.3,2025-10-16 18:50:24.417393
UCC Centre,Airtel,-69.7,42.1,18.4,21.0,2025-10-19 06:50:24.417393
UCC Centre,Airtel,-72.0,52.7,14.1,20.7,2025-10-23 06:50:24.417393
UCC Centre,Airtel,-74.2,56.6,17.3,23.1,2025-10-20 11:50:24.417393
UCC Centre,Airtel,-71.1,55.8,14.0,27.6,2025-10-21 05:50:24.417393
UCC Centre,Airtel,-76.5,46.0,13.3,20.3,2025-10-20 05:50:24.417393
UCC Centre,Airtel,-69.1,55.7,17.9,23.3,2025-10-19 20:50:24.417393
UCC Centre,Airtel,-69.3,56.5,16.4,24.3,2025-10-18 20:50:24.417393
UCC Centre,Airtel,-73.8,52.8,16.7,19.0,2025-10-18 04:50:24.417393
UCC Centre,Airtel,-73.3,47.0,19.4,11.9,2025-10-17 21:50:24.417393
UCC Centre,Airtel,-77.6,44.5,19.8,18.6,2025-10-19 11:50:24.417393
UCC Centre,Airtel,-74.8,55.3,18.5,21.1,2025-10-19 22:50:24.417393
UCC Centre,Glo,-76.2,39.5,11.0,8.8,2025-10-22 01:50:24.417393
UCC Centre,Glo,-83.5,39.1,10.3,5.0,2025-10-19 14:50:24.417393
UCC Centre,Glo,-70.2,34.3,10.9,11.5,2025-10-20 15:50:24.417393
UCC Centre,Glo,-76.0,36.1,11.7,13.3,2025-10-16 17:50:24.417393
UCC Centre,Glo,-74.7,41.0,9.1,9.7,2025-10-21 17:50:24.417393
UCC Centre,Glo,-76.8,37.1,12.5,8.4,2025-10-20 07:50:24.417393
UCC Centre,Glo,-72.9,40.8,7.7,15.2,2025-10-18 17:50:24.417393
UCC Centre,Glo,-73.2,43.1,12.3,8.7,2025-10-22 19:50:24.417393
UCC Centre,Glo,-78.1,34.7,10.0,14.7,2025-10-21 23:50:24.417393
UCC Centre,Glo,-71.7,45.2,11.8,16.4,2025-10-19 22:50:24.418392
UCC Centre,Glo,-73.0,37.2,9.8,11.6,2025-10-19 08:50:24.418392
UCC Centre,Glo,-74.4,36.1,14.9,14.0,2025-10-19 05:50:24.418392
UCC Centre,Glo,-77.2,39.2,9.8,8.0,2025-10-21 22:50:24.418392
UCC Centre,Glo,-72.5,42.1,10.1,15.3,2025-10-21 03:50:24.418392
UCC Centre,Glo,-73.2,38.8,9.4,10.7,2025-10-20 17:50:24.418392
UCC Centre,9mobile,-79.3,33.0,5.7,6.5,2025-10-18 09:50:24.418392
UCC Centre,9mobile,-76.8,28.7,4.0,11.8,2025-10-20 00:50:24.418392
UCC Centre,9mobile,-76.6,25.7,8.7,8.5,2025-10-22 04:50:24.418392
UCC Centre,9mobile,-73.1,36.5,4.8,6.3,2025-10-17 15:50:24.418392
UCC Centre,9mobile,-79.6,21.1,8.7,6.1,2025-10-16 19:50:24.418392
UCC Centre,9mobile,-82.8,25.0,9.3,9.3,2025-10-22 19:50:24.418392
UCC Centre,9mobile,-77.3,18.4,7.8,6.4,2025-10-22 09:50:24.418392
UCC Centre,9mobile,-81.2,32.5,5.6,3.2,2025-10-21 16:50:24.418392
UCC Centre,9mobile,-81.0,45.9,6.4,8.7,2025-10-19 09:50:24.418392
UCC Centre,9mobile,-77.4,29.6,8.8,12.3,2025-10-17 20:50:24.418392
UCC Centre,9mobile,-80.1,26.9,6.5,7.2,2025-10-21 12:50:24.418392
UCC Centre,9mobile,-85.0,26.9,11.2,9.5,2025-10-18 03:50:24.418392
UCC Centre,9mobile,-77.1,39.1,9.6,8.6,2025-10-18 16:50:24.418392
UCC Centre,9mobile,-80.1,20.4,7.6,14.8,2025-10-17 16:50:24.418392
UCC Centre,9mobile,-76.9,30.6,6.7,9.1,2025-10-18 02:50:24.418392
ACE fuels,MTN,-74.5,48.8,17.1,20.6,2025-10-17 07:50:24.418392
ACE fuels,MTN,-75.1,49.2,19.2,14.2,2025-10-20 23:50:24.418392
ACE fuels,MTN,-73.4,58.7,14.5,15.9,2025-10-17 02:50:24.418392
ACE fuels,MTN,-69.3,51.9,17.4,22.5,2025-10-20 04:50:24.418392
ACE fuels,MTN,-70.5,45.8,18.3,18.7,2025-10-20 23:50:24.418392
ACE fuels,MTN,-73.0,45.9,15.7,19.6,2025-10-16 23:50:24.418392
ACE fuels,MTN,-67.3,57.4,17.6,24.6,2025-10-21 09:50:24.418392
ACE fuels,MTN,-67.7,53.0,17.1,23.6,2025-10-20 06:50:24.419393
ACE fuels,MTN,-70.7,54.0,14.6,23.0,2025-10-18 03:50:24.419393
ACE fuels,MTN,-68.6,58.8,18.5,25.9,2025-10-21 17:50:24.419393
ACE fuels,MTN,-73.5,56.0,15.6,20.3,2025-10-16 20:50:24.419393
ACE fuels,MTN,-66.9,59.6,18.6,26.4,2025-10-23 06:50:24.419393
ACE fuels,MTN,-71.3,52.0,14.7,19.3,2025-10-20 04:50:24.419393
ACE fuels,MTN,-70.4,51.4,16.4,24.2,2025-10-18 13:50:24.419393
ACE fuels,MTN,-73.9,56.6,15.3,18.4,2025-10-19 15:50:24.419393
ACE fuels,Airtel,-75.3,42.0,17.6,16.0,2025-10-19 16:50:24.419393
ACE fuels,Airtel,-80.4,39.0,18.2,9.9,2025-10-23 05:50:24.419393
ACE fuels,Airtel,-78.5,31.7,14.5,14.9,2025-10-18 17:50:24.419393
ACE fuels,Airtel,-77.3,46.6,12.9,18.8,2025-10-23 06:50:24.419393
ACE fuels,Airtel,-71.8,51.6,15.7,23.5,2025-10-19 13:50:24.419393
ACE fuels,Airtel,-70.4,57.0,14.2,18.7,2025-10-18 10:50:24.419393
ACE fuels,Airtel,-68.0,54.9,15.3,17.6,2025-10-16 18:50:24.419393
ACE fuels,Airtel,-73.0,49.1,13.6,15.6,2025-10-20 06:50:24.420405
ACE fuels,Airtel,-77.4,41.5,11.4,12.5,2025-10-23 06:50:24.420405
ACE fuels,Airtel,-75.8,54.9,14.6,14.5,2025-10-23 00:50:24.420405
ACE fuels,Airtel,-72.3,49.9,14.3,18.1,2025-10-21 12:50:24.420405
ACE fuels,Airtel,-73.4,47.9,18.9,16.1,2025-10-18 17:50:24.420405
ACE fuels,Airtel,-74.6,49.9,15.9,19.4,2025-10-20 16:50:24.420405
ACE fuels,Airtel,-74.4,45.6,14.5,18.5,2025-10-19 13:50:24.420405
ACE fuels,Airtel,-77.7,44.3,13.1,7.6,2025-10-21 00:50:24.420405
ACE fuels,Glo,-80.4,36.2,8.9,9.9,2025-10-16 19:50:24.420405
ACE fuels,Glo,-83.4,35.3,5.0,12.7,2025-10-22 17:50:24.420405
ACE fuels,Glo,-77.5,38.8,9.6,11.5,2025-10-17 18:50:24.421393
ACE fuels,Glo,-82.5,29.5,8.4,6.9,2025-10-16 18:50:24.421393
ACE fuels,Glo,-79.6,29.7,5.7,11.6,2025-10-18 10:50:24.421393
ACE fuels,Glo,-81.4,31.2,12.5,8.7,2025-10-22 04:50:24.421393
ACE fuels,Glo,-81.0,26.1,11.6,9.7,2025-10-17 04:50:24.421393
ACE fuels,Glo,-79.2,34.7,11.4,3.5,2025-10-21 08:50:24.421393
ACE fuels,Glo,-77.4,37.1,4.4,12.2,2025-10-17 07:50:24.421393
ACE fuels,Glo,-75.0,28.9,10.2,11.1,2025-10-20 07:50:24.421393
ACE fuels,Glo,-80.2,27.9,13.7,11.5,2025-10-21 12:50:24.421393
ACE fuels,Glo,-77.1,35.6,7.3,12.0,2025-10-18 20:50:24.421393
ACE fuels,Glo,-82.5,31.0,9.9,8.1,2025-10-22 19:50:24.421393
ACE fuels,Glo,-76.5,39.8,6.5,11.7,2025-10-19 19:50:24.421393
ACE fuels,Glo,-82.0,40.1,8.2,7.4,2025-10-20 13:50:24.421393
ACE fuels,9mobile,-79.7,30.2,5.8,5.7,2025-10-20 08:50:24.421393
ACE fuels,9mobile,-87.3,22.2,3.9,8.4,2025-10-18 21:50:24.421393
ACE fuels,9mobile,-82.8,29.5,7.1,6.7,2025-10-17 07:50:24.421393
ACE fuels,9mobile,-81.7,21.6,9.1,6.6,2025-10-17 01:50:24.421393
ACE fuels,9mobile,-88.3,21.6,3.6,6.5,2025-10-22 17:50:24.421393
ACE fuels,9mobile,-84.5,22.6,7.2,6.4,2025-10-20 17:50:24.421393
ACE fuels,9mobile,-84.5,16.8,6.5,0.8,2025-10-17 15:50:24.421393
ACE fuels,9mobile,-85.2,25.0,5.4,5.1,2025-10-20 17:50:24.421393
ACE fuels,9mobile,-80.8,28.0,6.3,6.6,2025-10-19 17:50:24.421393
ACE fuels,9mobile,-86.5,23.6,3.4,0.7,2025-10-17 02:50:24.421393
ACE fuels,9mobile,-76.3,32.9,8.4,8.3,2025-10-17 03:50:24.421393
ACE fuels,9mobile,-77.8,35.2,5.2,7.1,2025-10-22 09:50:24.421393
ACE fuels,9mobile,-83.5,27.1,6.6,9.9,2025-10-18 05:50:24.421393
ACE fuels,9mobile,-80.4,31.9,12.4,2.6,2025-10-17 03:50:24.421393
ACE fuels,9mobile,-84.5,27.3,7.8,2.4,2025-10-17 12:50:24.422391
750 caps,MTN,-69.6,51.1,16.8,21.7,2025-10-22 15:50:24.422391
750 caps,MTN,-80.1,34.3,18.8,22.0,2025-10-19 09:50:24.422391
750 caps,MTN,-76.5,44.9,16.3,18.8,2025-10-16 15:50:24.422391
750 caps,MTN,-78.0,35.0,20.8,17.7,2025-10-16 19:50:24.422391
750 caps,MTN,-74.0,49.5,15.9,16.3,2025-10-20 00:50:24.422391
750 caps,MTN,-70.8,46.1,16.3,20.8,2025-10-19 23:50:24.422391
750 caps,MTN,-69.7,54.6,16.6,26.2,2025-10-19 12:50:24.422391
750 caps,MTN,-79.7,34.5,15.9,17.6,2025-10-17 23:50:24.422391
750 caps,MTN,-72.7,43.8,16.5,20.4,2025-10-22 01:50:24.422391
750 caps,MTN,-71.9,47.3,16.1,23.3,2025-10-20 18:50:24.422391
750 caps,MTN,-73.2,43.2,15.8,16.1,2025-10-22 17:50:24.422391
750 caps,MTN,-71.0,55.4,16.5,21.3,2025-10-22 17:50:24.422391
750 caps,MTN,-75.6,47.9,15.6,15.3,2025-10-23 03:50:24.422391
750 caps,MTN,-73.2,58.3,13.5,17.5,2025-10-18 22:50:24.422391
750 caps,MTN,-76.0,37.4,14.0,13.1,2025-10-19 16:50:24.422391
750 caps,Airtel,-77.5,41.5,15.8,9.2,2025-10-19 15:50:24.422391
750 caps,Airtel,-73.5,51.1,17.5,15.1,2025-10-18 04:50:24.422391
750 caps,Airtel,-76.9,45.6,13.7,14.2,2025-10-22 00:50:24.422391
750 caps,Airtel,-75.0,33.0,13.6,9.5,2025-10-22 16:50:24.423710
750 caps,Airtel,-75.0,40.2,16.3,18.3,2025-10-17 11:50:24.423710
750 caps,Airtel,-71.3,49.3,12.0,16.6,2025-10-20 10:50:24.423710
750 caps,Airtel,-75.9,40.1,14.4,17.5,2025-10-16 13:50:24.423710
750 caps,Airtel,-75.5,44.1,15.4,15.1,2025-10-18 05:50:24.423710
750 caps,Airtel,-71.2,51.1,15.4,21.6,2025-10-22 21:50:24.423710
750 caps,Airtel,-72.6,43.9,9.9,14.6,2025-10-21 16:50:24.423710
750 caps,Airtel,-75.5,43.4,16.7,19.7,2025-10-19 10:50:24.423710
750 caps,Airtel,-74.8,50.7,13.2,16.0,2025-10-17 08:50:24.423710
750 caps,Airtel,-76.6,45.1,14.5,9.9,2025-10-21 14:50:24.423710
750 caps,Airtel,-76.5,44.9,12.4,12.2,2025-10-21 11:50:24.423710
750 caps,Airtel,-79.3,36.3,16.3,16.3,2025-10-18 17:50:24.423710
750 caps,Glo,-83.1,27.0,10.0,6.9,2025-10-21 19:50:24.423710
750 caps,Glo,-81.0,30.3,8.2,6.4,2025-10-20 04:50:24.423710
750 caps,Glo,-82.3,25.5,6.7,13.4,2025-10-19 07:50:24.423710
750 caps,Glo,-82.2,20.4,8.7,8.7,2025-10-18 06:50:24.423710
750 caps,Glo,-75.2,36.9,8.9,8.5,2025-10-23 06:50:24.423710
750 caps,Glo,-83.6,24.4,9.0,7.5,2025-10-17 07:50:24.423710
750 caps,Glo,-75.0,34.5,9.8,12.3,2025-10-18 03:50:24.423710
750 caps,Glo,-81.1,16.9,6.5,0.1,2025-10-18 20:50:24.423710
750 caps,Glo,-84.0,33.3,7.1,4.2,2025-10-18 23:50:24.423710
750 caps,Glo,-80.8,31.1,5.6,0.1,2025-10-18 22:50:24.423710
750 caps,Glo,-83.5,28.3,7.5,11.3,2025-10-21 20:50:24.423710
750 caps,Glo,-79.0,24.7,6.0,8.4,2025-10-21 15:50:24.423710
750 caps,Glo,-84.7,40.5,7.5,7.7,2025-10-18 09:50:24.423710
750 caps,Glo,-79.4,30.6,7.8,5.9,2025-10-22 14:50:24.423710
750 caps,Glo,-80.8,25.4,8.6,6.4,2025-10-23 09:50:24.423710
750 caps,9mobile,-81.7,18.8,5.8,4.8,2025-10-21 09:50:24.423710
750 caps,9mobile,-83.1,21.3,8.7,3.3,2025-10-21 06:50:24.423710
750 caps,9mobile,-82.4,26.7,3.7,4.4,2025-10-20 14:50:24.423710
750 caps,9mobile,-87.0,22.7,5.7,4.2,2025-10-17 13:50:24.423710
750 caps,9mobile,-86.3,18.9,6.0,3.5,2025-10-19 13:50:24.423710
750 caps,9mobile,-78.9,26.7,5.9,12.0,2025-10-20 18:50:24.424723
750 caps,9mobile,-86.8,22.3,4.8,5.6,2025-10-18 12:50:24.424723
750 caps,9mobile,-82.4,22.9,9.8,5.9,2025-10-22 01:50:24.424723
750 caps,9mobile,-87.8,25.5,9.3,1.7,2025-10-23 04:50:24.424723
750 caps,9mobile,-84.1,30.0,8.4,4.2,2025-10-22 06:50:24.424723
750 caps,9mobile,-81.1,19.7,6.4,6.0,2025-10-23 05:50:24.424723
750 caps,9mobile,-84.2,20.3,5.3,4.6,2025-10-20 06:50:24.424723
750 caps,9mobile,-87.3,30.7,5.5,2.3,2025-10-19 00:50:24.424723
750 caps,9mobile,-80.3,38.5,7.1,7.9,2025-10-18 06:50:24.424723
750 caps,9mobile,-83.8,27.2,6.7,5.3,2025-10-20 11:50:24.424723
1000 Caps,MTN,-75.0,51.0,13.0,16.4,2025-10-22 13:50:24.424723
1000 Caps,MTN,-75.3,44.0,15.0,23.1,2025-10-22 15:50:24.424723
1000 Caps,MTN,-75.0,45.7,14.6,16.8,2025-10-17 02:50:24.424723
1000 Caps,MTN,-73.4,48.4,14.8,11.1,2025-10-21 10:50:24.424723
1000 Caps,MTN,-77.6,40.5,15.1,13.6,2025-10-22 18:50:24.424723
1000 Caps,MTN,-81.8,44.5,15.7,14.2,2025-10-23 01:50:24.424723
1000 Caps,MTN,-75.3,46.0,18.3,20.7,2025-10-17 01:50:24.424723
1000 Caps,MTN,-75.2,51.3,13.1,17.3,2025-10-21 20:50:24.424723
1000 Caps,MTN,-77.2,45.4,13.2,15.2,2025-10-21 18:50:24.424723
1000 Caps,MTN,-78.9,30.2,16.9,9.0,2025-10-17 05:50:24.424723
1000 Caps,MTN,-75.0,49.6,16.3,16.9,2025-10-20 21:50:24.424723
1000 Caps,MTN,-79.1,44.2,14.9,16.8,2025-10-18 11:50:24.424723
1000 Caps,MTN,-69.3,59.8,12.2,18.0,2025-10-23 04:50:24.424723
1000 Caps,MTN,-72.1,55.8,16.2,21.1,2025-10-22 22:50:24.424723
1000 Caps,MTN,-72.2,45.9,15.0,16.1,2025-10-21 17:50:24.424723
1000 Caps,Airtel,-75.9,33.9,13.9,16.6,2025-10-19 04:50:24.424723
1000 Caps,Airtel,-79.7,37.6,13.5,8.7,2025-10-16 21:50:24.424723
1000 Caps,Airtel,-73.1,39.9,10.4,18.5,2025-10-18 19:50:24.424723
1000 Caps,Airtel,-83.4,34.8,12.4,5.7,2025-10-19 23:50:24.424723
1000 Caps,Airtel,-81.2,33.7,14.7,13.2,2025-10-20 11:50:24.424723
1000 Caps,Airtel,-79.8,31.4,14.3,8.5,2025-10-20 09:50:24.424723
1000 Caps,Airtel,-81.3,34.6,13.8,11.4,2025-10-21 07:50:24.424723
1000 Caps,Airtel,-77.2,40.0,12.2,15.2,2025-10-19 06:50:24.424723
1000 Caps,Airtel,-70.0,50.9,14.3,13.7,2025-10-22 01:50:24.424723
1000 Caps,Airtel,-74.2,45.1,13.7,16.6,2025-10-17 07:50:24.424723
1000 Caps,Airtel,-77.9,38.1,11.8,11.0,2025-10-20 03:50:24.424723
1000 Caps,Airtel,-74.9,40.4,11.3,16.4,2025-10-19 00:50:24.424723
1000 Caps,Airtel,-75.1,46.8,11.7,12.8,2025-10-22 21:50:24.424723
1000 Caps,Airtel,-76.6,38.3,13.8,14.6,2025-10-18 02:50:24.424723
1000 Caps,Airtel,-74.0,38.8,12.9,14.7,2025-10-17 15:50:24.424723
1000 Caps,Glo,-85.6,23.0,7.8,6.5,2025-10-18 05:50:24.426206
1000 Caps,Glo,-80.5,33.8,7.2,5.6,2025-10-20 13:50:24.426206
1000 Caps,Glo,-81.1,26.5,6.2,5.1,2025-10-21 12:50:24.426206
1000 Caps,Glo,-81.6,29.5,6.6,6.1,2025-10-21 10:50:24.426206
1000 Caps,Glo,-79.4,42.2,8.4,7.7,2025-10-22 22:50:24.426206
1000 Caps,Glo,-83.4,29.6,4.9,7.0,2025-10-18 05:50:24.426206
1000 Caps,Glo,-81.7,34.7,8.4,10.5,2025-10-19 14:50:24.426206
1000 Caps,Glo,-83.0,33.4,3.2,1.1,2025-10-17 00:50:24.426206
1000 Caps,Glo,-79.1,34.5,4.4,5.5,2025-10-19 11:50:24.426206
1000 Caps,Glo,-84.5,27.5,6.1,9.3,2025-10-17 11:50:24.426206
1000 Caps,Glo,-76.6,40.7,10.0,8.1,2025-10-23 07:50:24.426206
1000 Caps,Glo,-79.9,30.8,9.6,12.6,2025-10-19 20:50:24.426206
